article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,image_path,price,popularity_score
0690842001,0690842,Flirty Flower Claw,72,Hair clip,Accessories,1010016,Solid,53,Dark Pink,7,Medium,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Plastic hair clip. Width 7.5 cm.,images/069/0690842001.jpg,0.00407892,0.38505361
0318035009,0318035,Classic Clear umbrella,83,Umbrella,Accessories,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Umbrella in transparent, printed plastic with a plastic handle. Length 77 cm.",images/031/0318035009.jpg,0.01150353,0.35447936
0602687001,0602687,BOUNTY TANK,253,Vest top,Garment Upper body,1010017,Stripe,71,Light Blue,3,Light,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"V-neck top in a viscose weave with narrow, adjustable shoulder straps.",images/060/0602687001.jpg,0.00716737,0.31200820
0556677011,0556677,Bartolomeo espadrille,95,Wedge,Shoes,1010016,Solid,10,White,3,Light,9,White,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Wedge-heel sandals with a braided jute trim around the soles. Imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 9 cm.,images/055/0556677011.jpg,0.03935054,0.63795681
0853558001,0853558,Flirty Harriet bracelet pk,68,Bracelet,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Thin metal chain bracelets in various designs, one with small, round pendants.",images/085/0853558001.jpg,0.01292818,0.62813022
0886667001,0886667,STEEL waterbottle,156,Waterbottle,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Screw-top water bottle in stainless steel with a matt finish. Capacity 490 ml.,images/088/0886667001.jpg,0.01645692,0.35447936
0751641005,0751641,BEANIE KNIT CITY,75,Hat/beanie,Accessories,1010016,Solid,30,Other Orange,5,Bright,3,Orange,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Double-layered hat in a soft, fine knit with a small fabric appliqué on the front of the turned-up hem.",images/075/0751641005.jpg,0.00788620,0.22899893
0497817006,0497817,RITA Flounce Bikini,299,Swimwear set,Swimwear,1010001,All over pattern,91,Light Green,3,Light,19,Green,4320,Young Girl Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,"Fully lined bikini. Top with a frill and narrow shoulder straps, one with a sewn-on metal decoration. Fully lined bottoms.",images/049/0497817006.jpg,0.01002456,0.43081234
0890194002,0890194,Suzie linnen Tee,255,T-shirt,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"T-shirt in soft, airy linen jersey. Short sleeves with sewn-in turn-ups.",images/089/0890194002.jpg,0.02806780,0.40058992
0937271001,0937271,TOMKE knitted romper,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Romper suit knitted in soft, organic cotton with flutter sleeves, buttons down the front and long legs with a narrow, ribbed trim at the hems.",images/093/0937271001.jpg,0.04133898,0.15266595
0722639001,0722639,BB Col.block shorts,59,Swimwear bottom,Swimwear,1010005,Colour blocking,82,Turquoise,5,Bright,7,Turquoise,4220,Young boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Patterned swim shorts with elastication and ties at the waist and a fly with a hook and loop fastening. Soft mesh inner shorts.,images/072/0722639001.jpg,0.01556977,0.49180905
0798889002,0798889,MICHAELA small wallet,84,Wallet,Accessories,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Imitation leather wallet with a zip around three sides. Four card compartments, one note compartment and a small coin compartment with a press-stud. Size 2x10x11.5 cm.",images/079/0798889002.jpg,0.01321276,0.40345048
0607304002,0607304,Flip flop basic SB,88,Flip flop,Shoes,1010001,All over pattern,72,Blue,5,Bright,2,Blue,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Flip flops with rubber straps (elastic around the heels in sizes 7 to 9 1/2) and fluted rubber soles with a print motif on top.,images/060/0607304002.jpg,0.00703824,0.40623861
0828809002,0828809,PQ WINZER POLO JRY,252,Sweater,Garment Upper body,1010001,All over pattern,90,Other Green,3,Light,19,Green,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,Fitted top in jersey crêpe made from an airy silk blend. Polo neck with a V-shaped seam at the front and extra-long sleeves.,images/082/0828809002.jpg,0.06284233,0.41673466
0785889002,0785889,Beanie Kaj Cable,496,Beanie,Accessories,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Hat in a soft cable knit with a wide ribbed hem.,images/078/0785889002.jpg,0.01261864,0.21429375
0590019004,0590019,Oprah top,254,Top,Garment Upper body,1010016,Solid,70,Other Blue,5,Bright,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Viscose jersey top with a V-neck, wrapover front, pleats on the shoulders and long, tapered sleeves. Elasticated seam at the waist and an asymmetric hem.",images/059/0590019004.jpg,0.03277331,0.47248773
0885490002,0885490,Kevin Fur Shopper,66,Bag,Accessories,1010002,Application/3D,07,Grey,2,Medium Dusty,12,Grey,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shopper in faux fur with two handles and a concealed magnetic fastener at the top. One zipped inner compartment. Recycled polyester lining.,images/088/0885490002.jpg,,0.00000000
0621735014,0621735,Pete ss poplin  (1),259,Shirt,Garment Upper body,1010016,Solid,62,Purple,7,Medium,6,Lilac Purple,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Short-sleeved shirt in cotton poplin with a button-down collar, open chest pocket, yoke with a pleat at the back and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette.",images/062/0621735014.jpg,0.01207393,0.44903965
0486769001,0486769,Spinache,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Padded gilet with a detachable, padded hood, stand-up collar and zip down the front. Rounded hem. Lined.",images/048/0486769001.jpg,0.02438983,0.07633298
0608019003,0608019,Hat Felix Printed Straw,76,Hat/brim,Accessories,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Patterned straw hat with a grosgrain band. Lined. Width of brim approx. 3.5 cm.,images/060/0608019003.jpg,0.01300165,0.41161163
0631429002,0631429,Fabian romatic top,258,Blouse,Garment Upper body,1010016,Solid,41,Light Red,7,Medium,18,Red,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Sleeveless, V-neck blouse in an airy cotton weave with an embroidered frill trim around the neckline and armholes and a gently rounded hem. Unlined.",images/063/0631429002.jpg,0.01579322,0.35879855
0604837004,0604837,Flirty Amanda cat sunglasse,81,Sunglasses,Accessories,1010016,Solid,10,White,3,Light,9,White,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.",images/060/0604837004.jpg,0.00687574,0.65358144
0633609001,0633609,TVP Ivar mitten,71,Gloves,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Mittens in a soft knit with ribbed, foldover cuffs and a fleece lining. Size 0-6M without thumbs.",images/063/0633609001.jpg,0.00793597,0.53346710
0708688001,0708688,AK SODIUM SKIRT D1,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,3,Light,2,Blue,1744,AK Bottoms,D,Divided,2,Divided,70,Divided Asia keys,1009,Trousers,"5-pocket, knee-length skirt in washed denim with a high waist, zip fly and slit at the front of the hem.",images/070/0708688001.jpg,0.02819967,0.59838975
0714641001,0714641,GOTW Lip balm santa cap,98,Fine cosmetics,Cosmetic,1010016,Solid,42,Red,7,Medium,18,Red,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Moisturising lip balm in a plastic pot with a lid. 3.7 g.,images/071/0714641001.jpg,0.00369022,0.55106061
0876291003,0876291,DUSTIN SET DEAL,270,Garment Set,Garment Full body,1010001,All over pattern,30,Other Orange,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,Set with a vest top and pair of shorts in soft cotton jersey with a print motif. Top with a ribbed trim around the neckline and armholes. Shorts with covered elastication and a drawstring at the waist.,images/087/0876291003.jpg,0.00919693,0.41420293
0939289002,0939289,Classic Andy watch,85,Watch,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Watch with a rectangular metal face and imitation leather strap.,images/093/0939289002.jpg,0.03049153,0.07633298
0877845002,0877845,Mat pile coat,262,Jacket,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short coat in soft faux shearling with large notch lapels with a buttonhole, concealed press-studs down the front and discreet pockets in the side seams. Relaxed fit with low dropped shoulders and wide, straight sleeves. Recycled polyester lining.",images/087/0877845002.jpg,0.11435151,0.61774423
0721543001,0721543,Pinapple suit,277,Costumes,Garment Full body,1010002,Application/3D,21,Light Yellow,5,Bright,8,Yellow,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress costume in scuba fabric with glittery details and a hat. The costume is in the design of a pineapple in a gently rounded shape with a slit at the back. Contrasting colour leaves in felted fabric at the top and a hook and loop fastening at the back. Hat with contrasting colour leaves in felted fabric at the top and a hook and loop fastening under the chin.,images/072/0721543001.jpg,0.03440026,0.36295471
0558981010,0558981,Gilda,273,Leggings/Tights,Garment Lower body,1010016,Solid,72,Blue,7,Medium,2,Blue,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Leggings in stretch jersey with a denim look. Elasticated waist, fake front pockets and real back pockets.",images/055/0558981010.jpg,0.01723832,0.38834118
0634775006,0634775,Canna LS,252,Sweater,Garment Upper body,1010009,Glittering/Metallic,03,Silver,3,Light,15,Metal,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Long-sleeved jersey top with a deep V-neck at the back with ties at the hem.,images/063/0634775006.jpg,0.01271521,0.64352153
0795549002,0795549,Hollywood Denim TRS,272,Trousers,Garment Lower body,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length, washed denim jeans with a high paper bag waist with a detachable tie belt, zip fly and concealed hook-and-eye fastener. Diagonal side pockets, back pockets and tapered legs.",images/079/0795549002.jpg,0.05603428,0.53937561
0542342004,0542342,SW Maui swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Fully lined, patterned swimsuit with narrow shoulder straps, a frill at the top and a seam with a frill at the waist.",images/054/0542342004.jpg,0.01871186,0.07633298
0679139003,0679139,Bebe Nightslip (J),293,Night gown,Nightwear,1010001,All over pattern,08,Dark Grey,4,Dark,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Short nightdress in soft jersey with a lace-trimmed V-neck and narrow, adjustable shoulder straps.",images/067/0679139003.jpg,0.02094451,0.66828661
0381038026,0381038,Cori cropped hood,308,Hoodie,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Cropped top in soft sweatshirt fabric with a drawstring hood and long sleeves with ribbed cuffs. Soft brushed inside.,images/038/0381038026.jpg,0.01182892,0.69587766
0933989002,0933989,LW (K) Rose conc rib trs,296,Pyjama bottom,Nightwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Trousers in a soft rib knit containing some wool. High waist with covered elastication and wide, straight legs with narrow, ribbed trims at the hems. The polyester content of the trousers is recycled.",images/093/0933989002.jpg,0.04161132,0.61488368
0689038002,0689038,Pick Up Top,298,Bikini top,Swimwear,1010016,Solid,83,Dark Turquoise,4,Dark,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Wrapover bikini top with removable inserts, narrow adjustable shoulder straps that cross at the back and wide ties at the back. Lined.",images/068/0689038002.jpg,0.02938740,0.80418892
0779580001,0779580,PELLE LS pique,257,Polo shirt,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Long-sleeved polo shirt in organic cotton piqué with a ribbed collar, button placket and short slits in the sides.",images/077/0779580001.jpg,0.01717702,0.32425695
0600688001,0600688,BIG blouse,258,Blouse,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Top in long-staple cotton with press-studs at the back of the neck, and short sleeves and hem with a seam and flounce.",images/060/0600688001.jpg,0.01461633,0.27365085
0788172006,0788172,Opac coat,263,Coat,Garment Upper body,1010010,Melange,15,Greyish Beige,2,Medium Dusty,1,Mole,5262,Jacket Smart,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Coat in woven fabric made from a felted wool blend with a stand-up collar and buttons down the front. Diagonal, welt front pockets, two inner pockets, decorative buttons at the cuffs and a single back vent. Lined.",images/078/0788172006.jpg,0.13557627,0.17723968
0447201003,0447201,Werter 5-p shaftless SB,302,Socks,Socks & Tights,1010016,Solid,72,Blue,7,Medium,2,Blue,4214,Kids Boy Socks,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1021,Socks and Tights,Fine-knit trainer socks with an embroidered motif and elasticated tops.,images/044/0447201003.jpg,0.00843397,0.50379099
0918484003,0918484,Flori dress,259,Shirt,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Ankle-length dress in a cotton weave with a collar and buttons at the top. Dropped shoulders, long sleeves with wide, buttoned cuffs and a seam with a wide flounce at the hem. Unlined.",images/091/0918484003.jpg,0.08264721,0.36695971
0720473001,0720473,Raspberry Shorts,274,Shorts,Garment Lower body,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Wide, high-waisted shorts woven in a cotton blend with wide elastication and a frill trim at the top.",images/072/0720473001.jpg,0.01675383,0.73136155
0587704001,0587704,Maya Fancy Ballerina SG,86,Ballerinas,Shoes,1010009,Glittering/Metallic,03,Silver,3,Light,15,Metal,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Ballet pumps with an elastic strap over the foot. Fabric linings and insoles and rubber soles.,images/058/0587704001.jpg,0.01222034,0.07633298
0695645001,0695645,MUBI LS print,267,Jumpsuit/Playsuit,Garment Full body,1010006,Dot,14,Dark Beige,4,Dark,11,Beige,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Romper suit in soft organic cotton slub jersey with a button placket and chest pocket. Partly concealed press-stud fastening at the crotch and down the legs.,images/069/0695645001.jpg,0.03346023,0.29062673
0174057032,0174057,FLEECE PYJAMA,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft, patterned fleece that fasten down the front and along one leg. Ribbing at the cuffs and hems.",images/017/0174057032.jpg,0.02050345,0.36695971
